fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.9,0.51,0.23,1.0986122886681098,0.06952606264861023,13.0,22.0,0.99438,3.4,0.6097655716208943,11.2,6.0
6.8,0.56,0.22,1.0296194171811583,0.07138999608667294,15.0,24.0,0.99438,3.4,0.598836501088704,11.2,6.0
7.6,0.63,0.03,1.0986122886681098,0.07696104113612832,27.0,43.0,0.99578,3.44,0.49469624183610705,10.9,6.0
7.7,0.715,0.01,1.1314021114911006,0.06203539091945264,31.0,43.0,0.99371,3.41,0.4510756193602167,11.8,6.0
6.9,0.56,0.03,0.9162907318741551,0.08250122151174369,36.0,46.0,0.99522,3.53,0.4510756193602167,10.6,5.0
7.3,0.35,0.24,1.0986122886681098,0.06485097231961631,28.0,48.0,0.99576,3.43,0.43178241642553783,10.0,4.0
9.1,0.21,0.37,0.9555114450274363,0.06485097231961631,6.0,10.0,0.99552,3.23,0.4574248470388754,11.1,7.0
10.4,0.38,0.46,1.1314021114911006,0.09893994785490356,6.0,10.0,0.99664,3.12,0.5007752879124893,11.8,7.0
8.8,0.31,0.4,1.33500106673234,0.10345870836822998,7.0,16.0,0.99614,3.31,0.5822156198526637,11.8,7.0
7.1,0.47,0.0,1.1631508098056809,0.06485097231961631,7.0,14.0,0.99517,3.4,0.4574248470388754,10.9,4.0
7.7,0.715,0.01,1.1314021114911006,0.06203539091945264,31.0,43.0,0.99371,3.41,0.4510756193602167,11.8,6.0
8.8,0.61,0.19,1.536867219599265,0.08984070399978947,30.0,69.0,0.99787,3.22,0.4054651081081644,10.0,6.0
7.2,0.6,0.04,1.252762968495368,0.07325046173959267,18.0,88.0,0.99745,3.53,0.4382549309311553,9.5,5.0
9.2,0.56,0.18,0.9555114450274363,0.07510747248680541,10.0,21.0,0.99576,3.15,0.3987761199573678,9.9,5.0
7.6,0.715,0.0,1.1314021114911006,0.0657877405380031,30.0,35.0,0.99533,3.48,0.5007752879124893,11.4,6.0
8.4,0.31,0.29,1.410986973710262,0.11332868530700316,14.0,26.0,0.99536,3.22,0.5766133643039938,12.0,6.0
7.2,0.6,0.04,1.252762968495368,0.07325046173959267,18.0,88.0,0.99745,3.53,0.4382549309311553,9.5,5.0
8.8,0.61,0.19,1.536867219599265,0.08984070399978947,30.0,69.0,0.99787,3.22,0.4054651081081644,10.0,6.0
8.9,0.75,0.14,1.252762968495368,0.08250122151174369,9.0,30.0,0.99824,3.34,0.49469624183610705,10.5,5.0
9.0,0.8,0.12,1.2237754316221157,0.07973496801885356,8.0,28.0,0.99836,3.33,0.5007752879124893,10.4,6.0
10.7,0.52,0.38,1.2809338454620642,0.0639133257436528,29.0,56.0,0.99577,3.15,0.5822156198526637,12.1,7.0
6.8,0.57,0.0,1.252762968495368,0.06952606264861023,32.0,64.0,0.99491,3.43,0.44468582126144574,11.2,6.0
10.7,0.9,0.34,1.536867219599265,0.10616019582839063,23.0,99.0,1.0011875,3.22,0.5187937934151676,9.3,5.0
7.2,0.34,0.24,1.0986122886681098,0.06859279146561172,30.0,52.0,0.99576,3.44,0.4574248470388754,10.1,5.0
7.2,0.66,0.03,1.1939224684724346,0.07510747248680541,16.0,86.0,0.99743,3.53,0.4510756193602167,9.7,5.0
10.1,0.45,0.23,1.0647107369924282,0.07881118042428978,10.0,18.0,0.99774,3.22,0.5007752879124893,9.3,6.0
7.2,0.66,0.03,1.1939224684724346,0.07510747248680541,16.0,86.0,0.99743,3.53,0.4510756193602167,9.7,5.0
7.2,0.63,0.03,1.1631508098056809,0.07696104113612832,17.0,88.0,0.99745,3.53,0.4574248470388754,9.8,6.0
7.1,0.59,0.01,1.1939224684724346,0.07696104113612832,27.0,43.0,0.9955,3.42,0.4574248470388754,10.7,6.0
8.3,0.31,0.39,1.2237754316221157,0.07510747248680541,17.0,43.0,0.99444,3.31,0.5709795465857378,12.5,7.0
7.1,0.59,0.01,1.1939224684724346,0.07696104113612832,27.0,43.0,0.9955,3.42,0.4574248470388754,10.7,6.0
8.3,0.31,0.39,1.2237754316221157,0.07510747248680541,17.0,43.0,0.99444,3.31,0.5709795465857378,12.5,7.0
8.3,1.0150000000000001,0.02,1.4816045409242156,0.08065790301745447,6.0,11.0,0.99892,3.48,0.3987761199573678,11.0,3.5
8.9,0.31,0.36,1.2809338454620642,0.054488185284069734,10.0,39.0,0.99562,3.4,0.5247285289349821,11.8,5.0
7.4,0.635,0.1,1.2237754316221157,0.07696104113612832,16.0,33.0,0.99736,3.58,0.5247285289349821,10.8,7.0
7.4,0.635,0.1,1.2237754316221157,0.07696104113612832,16.0,33.0,0.99736,3.58,0.5247285289349821,10.8,7.0
6.8,0.59,0.06,1.536867219599265,0.058268908123975775,11.0,18.0,0.9962,3.41,0.4637340162321401,10.8,7.0
6.8,0.59,0.06,1.536867219599265,0.058268908123975775,11.0,18.0,0.9962,3.41,0.4637340162321401,10.8,7.0
9.2,0.58,0.2,1.3862943611198906,0.07788653865707122,15.0,115.0,0.998,3.23,0.4637340162321401,9.5,5.0
7.2,0.54,0.27,1.2809338454620642,0.08065790301745447,12.0,78.0,0.9964,3.39,0.5364933705145685,11.0,5.0
6.1,0.56,0.0,1.1631508098056809,0.0760346862759976,6.0,9.0,0.9948,3.59,0.43178241642553783,11.5,6.0
7.4,0.52,0.13,1.2237754316221157,0.07510747248680541,34.0,61.0,0.99528,3.43,0.4637340162321401,10.8,6.0
7.3,0.305,0.39,0.7884573603642702,0.0573250666192694,7.0,11.0,0.99331,3.29,0.41871033485818504,11.5,6.0
9.3,0.38,0.48,1.536867219599265,0.11332868530700316,3.0,11.0,0.99577,3.23,0.4510756193602167,13.2,6.0
9.1,0.28,0.46,1.536867219599265,0.10795714150509228,3.0,9.0,0.99901,3.18,0.4700036292457355,10.9,6.0
10.0,0.46,0.44,1.3609765531356006,0.06297479916138844,4.0,8.0,0.99674,3.33,0.4824261492442927,12.2,6.0
9.4,0.395,0.46,1.536867219599265,0.08984070399978947,3.0,10.0,0.99639,3.27,0.49469624183610705,12.2,7.0
7.3,0.305,0.39,0.7884573603642702,0.0573250666192694,7.0,11.0,0.99331,3.29,0.41871033485818504,11.5,6.0
8.6,0.315,0.4,1.1631508098056809,0.0760346862759976,3.0,6.0,0.99512,3.27,0.5128236264286637,11.9,6.0
5.3,0.715,0.19,0.9162907318741551,0.11332868530700316,7.0,62.0,0.99395,3.62,0.4762341789963716,11.0,5.0
6.8,0.41,0.31,1.536867219599265,0.08065790301745447,26.0,45.0,0.99824,3.38,0.49469624183610705,10.1,6.0
8.4,0.36,0.32,1.1631508098056809,0.07788653865707122,32.0,79.0,0.9964,3.3,0.5423242908253617,11.0,6.0
8.4,0.62,0.12,1.0296194171811583,0.06952606264861023,38.0,46.0,0.99504,3.38,0.636576829071551,11.8,6.0
9.6,0.41,0.37,1.1939224684724346,0.08709470685093376,10.0,23.0,0.99786,3.24,0.44468582126144574,10.5,5.0
8.4,0.36,0.32,1.1631508098056809,0.07788653865707122,32.0,79.0,0.9964,3.3,0.5423242908253617,11.0,6.0
8.4,0.62,0.12,1.0296194171811583,0.06952606264861023,38.0,46.0,0.99504,3.38,0.636576829071551,11.8,6.0
6.8,0.41,0.31,1.536867219599265,0.08065790301745447,26.0,45.0,0.99824,3.38,0.49469624183610705,10.1,6.0
8.6,0.47,0.27,1.1939224684724346,0.053540766928029816,14.0,28.0,0.99516,3.18,0.5877866649021191,11.2,5.0
8.6,0.22,0.36,1.0647107369924282,0.06203539091945264,42.0,77.0,0.99604,3.47,0.6259384308664953,11.0,7.0
9.4,0.24,0.33,1.1939224684724346,0.05921185963184608,42.0,73.0,0.99786,3.47,0.6418538861723948,10.2,6.0
8.4,0.67,0.19,1.1631508098056809,0.08892620919440151,11.0,75.0,0.99736,3.2,0.4637340162321401,9.2,4.0
8.6,0.47,0.27,1.1939224684724346,0.053540766928029816,14.0,28.0,0.99516,3.18,0.5877866649021191,11.2,5.0
8.7,0.33,0.38,1.4586150226995167,0.061095099359810875,10.0,19.0,0.99468,3.3,0.5481214085096876,12.0,7.0
6.6,0.61,0.01,1.0647107369924282,0.07696104113612832,8.0,25.0,0.99746,3.6849999999999996,0.5481214085096876,10.5,5.0
7.4,0.61,0.01,1.0986122886681098,0.07138999608667294,13.0,38.0,0.99748,3.48,0.5007752879124893,9.8,5.0
7.6,0.4,0.29,1.0647107369924282,0.07510747248680541,29.0,66.0,0.9971,3.45,0.4637340162321401,9.5,6.0
7.4,0.61,0.01,1.0986122886681098,0.07138999608667294,13.0,38.0,0.99748,3.48,0.5007752879124893,9.8,5.0
6.6,0.61,0.01,1.0647107369924282,0.07696104113612832,8.0,25.0,0.99746,3.6849999999999996,0.5481214085096876,10.5,5.0
8.8,0.3,0.38,1.1939224684724346,0.058268908123975775,19.0,72.0,0.99543,3.39,0.5423242908253617,11.8,6.0
8.8,0.3,0.38,1.1939224684724346,0.058268908123975775,19.0,72.0,0.99543,3.39,0.5423242908253617,11.8,6.0
12.0,0.63,0.5,0.8754687373538999,0.06859279146561172,6.0,26.0,0.99791,3.07,0.4700036292457355,10.4,4.0
7.2,0.38,0.38,1.33500106673234,0.0657877405380031,23.0,42.0,0.99356,3.34,0.5423242908253617,12.9,7.0
6.2,0.46,0.17,0.9555114450274363,0.07045846364856141,7.0,11.0,0.99425,3.61,0.43178241642553783,11.4,5.0
9.6,0.33,0.52,1.1631508098056809,0.07138999608667294,13.0,25.0,0.99509,3.36,0.5653138090500605,12.4,7.0
9.9,0.27,0.49,1.536867219599265,0.07881118042428978,9.0,17.0,0.99484,3.19,0.41871033485818504,12.5,7.0
10.1,0.43,0.4,1.2809338454620642,0.0880108773227133,13.0,52.0,0.99834,3.22,0.49469624183610705,10.0,7.0
9.8,0.5,0.34,1.1939224684724346,0.08984070399978947,10.0,45.0,0.99864,3.24,0.4700036292457355,9.7,7.0
8.3,0.3,0.49,1.536867219599265,0.08617769624105233,11.0,24.0,0.99498,3.27,0.49469624183610705,12.1,7.0
10.2,0.44,0.42,1.0986122886681098,0.06859279146561172,7.0,20.0,0.99566,3.14,0.5822156198526637,11.1,7.0
10.2,0.44,0.58,1.536867219599265,0.0880108773227133,11.0,24.0,0.99745,3.29,0.688134638736401,12.0,7.0
8.3,0.28,0.48,1.1314021114911006,0.08892620919440151,6.0,12.0,0.99408,3.26,0.4824261492442927,12.4,7.0
8.9,0.12,0.45,1.0296194171811583,0.07232066157962612,10.0,21.0,0.99552,3.41,0.5653138090500605,11.9,7.0
8.9,0.12,0.45,1.0296194171811583,0.07232066157962612,10.0,21.0,0.99552,3.41,0.5653138090500605,11.9,7.0
8.9,0.12,0.45,1.0296194171811583,0.07232066157962612,10.0,21.0,0.99552,3.41,0.5653138090500605,11.9,7.0
8.3,0.28,0.48,1.1314021114911006,0.08892620919440151,6.0,12.0,0.99408,3.26,0.4824261492442927,12.4,7.0
8.2,0.31,0.4,1.1631508098056809,0.05638033343610764,6.0,10.0,0.99536,3.31,0.5187937934151676,11.2,7.0
10.2,0.34,0.48,1.1314021114911006,0.050693114315518116,5.0,9.0,0.99458,3.2,0.5247285289349821,12.1,7.0
7.6,0.43,0.4,1.308332819650179,0.07881118042428978,6.0,11.0,0.99538,3.44,0.43178241642553783,12.2,6.0
8.5,0.21,0.52,1.0647107369924282,0.08617769624105233,9.0,23.0,0.99648,3.36,0.5128236264286637,10.4,5.0
9.0,0.36,0.52,1.1314021114911006,0.10526051065749295,5.0,10.0,0.99568,3.31,0.4824261492442927,11.3,6.0
9.5,0.37,0.52,1.0986122886681098,0.08434114843375087,12.0,51.0,0.99613,3.29,0.4574248470388754,11.1,6.0
6.4,0.57,0.12,1.1939224684724346,0.11332868530700316,25.0,36.0,0.99519,3.47,0.5364933705145685,11.3,7.0
8.0,0.59,0.05,1.0986122886681098,0.08525984395082342,12.0,32.0,0.99735,3.36,0.4762341789963716,10.0,5.0
8.5,0.47,0.27,1.0647107369924282,0.05638033343610764,18.0,38.0,0.99518,3.16,0.6151856390902335,11.1,6.0
7.1,0.56,0.14,0.9555114450274363,0.07510747248680541,7.0,18.0,0.99592,3.27,0.4824261492442927,9.3,5.0
6.6,0.57,0.02,1.1314021114911006,0.10885440491208209,6.0,16.0,0.99654,3.38,0.5247285289349821,9.5,5.0
8.8,0.27,0.39,1.0986122886681098,0.09531017980432487,20.0,27.0,0.99546,3.15,0.5247285289349821,11.2,6.0
8.5,0.47,0.27,1.0647107369924282,0.05638033343610764,18.0,38.0,0.99518,3.16,0.6151856390902335,11.1,6.0
8.3,0.34,0.4,1.2237754316221157,0.06297479916138844,24.0,48.0,0.99554,3.34,0.6205764877251099,11.0,6.0
9.0,0.38,0.41,1.2237754316221157,0.09803374027136541,6.0,10.0,0.99604,3.13,0.4574248470388754,11.9,7.0
8.5,0.66,0.2,1.1314021114911006,0.0925791812930932,23.0,113.0,0.99733,3.13,0.3920420877760237,9.2,5.0
9.0,0.4,0.43,1.2237754316221157,0.0657877405380031,29.0,46.0,0.9943,3.2,0.4700036292457355,12.2,6.0
6.7,0.56,0.09,1.3609765531356006,0.0760346862759976,7.0,22.0,0.99669,3.46,0.4762341789963716,10.2,5.0
10.4,0.26,0.48,1.0647107369924282,0.0639133257436528,6.0,10.0,0.99724,3.33,0.6259384308664953,10.9,6.0
10.4,0.26,0.48,1.0647107369924282,0.0639133257436528,6.0,10.0,0.99724,3.33,0.6259384308664953,10.9,6.0
10.1,0.38,0.5,1.2237754316221157,0.09893994785490356,6.0,13.0,0.99643,3.22,0.5007752879124893,11.6,7.0
8.5,0.34,0.44,0.9932517730102833,0.0760346862759976,6.0,12.0,0.99605,3.52,0.48858001481867097,10.7,5.0
8.8,0.33,0.41,1.536867219599265,0.07045846364856141,7.0,13.0,0.99658,3.3,0.4824261492442927,12.1,7.0
7.2,0.41,0.3,1.1314021114911006,0.07973496801885356,35.0,72.0,0.997,3.44,0.41871033485818504,9.4,5.0
7.2,0.41,0.3,1.1314021114911006,0.07973496801885356,35.0,72.0,0.997,3.44,0.41871033485818504,9.4,5.0
8.4,0.59,0.29,1.2809338454620642,0.10345870836822998,31.0,119.0,0.99801,3.15,0.4054651081081644,9.1,5.0
7.0,0.4,0.32,1.5260563034950494,0.05921185963184608,9.0,29.0,0.99416,3.28,0.3987761199573678,11.3,7.0
12.2,0.45,0.49,0.8754687373538999,0.07232066157962612,3.0,6.0,0.9969,3.13,0.48858001481867097,10.4,5.0
9.1,0.5,0.3,1.0647107369924282,0.06297479916138844,8.0,17.0,0.99774,3.32,0.5364933705145685,10.5,6.0
9.5,0.86,0.26,1.0647107369924282,0.0760346862759976,13.0,28.0,0.99712,3.25,0.4824261492442927,10.0,5.0
7.3,0.52,0.32,1.1314021114911006,0.06765864847381481,42.0,70.0,0.99418,3.34,0.598836501088704,12.9,6.0
9.1,0.5,0.3,1.0647107369924282,0.06297479916138844,8.0,17.0,0.99774,3.32,0.5364933705145685,10.5,6.0
12.2,0.45,0.49,0.8754687373538999,0.07232066157962612,3.0,6.0,0.9969,3.13,0.48858001481867097,10.4,5.0
7.4,0.58,0.0,1.0986122886681098,0.06203539091945264,7.0,11.0,0.99562,3.45,0.4574248470388754,11.3,6.0
9.8,0.34,0.39,0.8754687373538999,0.0639133257436528,3.0,7.0,0.9947,3.19,0.4382549309311553,11.4,7.0
7.1,0.36,0.3,0.9555114450274363,0.07696104113612832,35.0,70.0,0.99693,3.44,0.4054651081081644,9.4,5.0
7.7,0.39,0.12,0.9932517730102833,0.0925791812930932,19.0,27.0,0.99596,3.16,0.3987761199573678,9.4,5.0
9.7,0.295,0.4,0.9162907318741551,0.07045846364856141,14.0,21.0,0.99556,3.14,0.412109650826833,10.9,6.0
7.7,0.39,0.12,0.9932517730102833,0.0925791812930932,19.0,27.0,0.99596,3.16,0.3987761199573678,9.4,5.0
7.1,0.34,0.28,1.0986122886681098,0.07881118042428978,31.0,68.0,0.99694,3.45,0.3920420877760237,9.4,5.0
6.5,0.4,0.1,1.0986122886681098,0.07325046173959267,30.0,47.0,0.99554,3.36,0.3920420877760237,9.4,6.0
7.1,0.34,0.28,1.0986122886681098,0.07881118042428978,31.0,68.0,0.99694,3.45,0.3920420877760237,9.4,5.0
10.0,0.35,0.45,1.252762968495368,0.0880108773227133,20.0,88.0,0.99918,3.15,0.3576744442718159,9.4,5.0
7.7,0.6,0.06,1.0986122886681098,0.0760346862759976,19.0,41.0,0.99697,3.39,0.4824261492442927,10.1,6.0
5.6,0.66,0.0,1.1631508098056809,0.08342160813907239,3.0,11.0,0.99378,3.6849999999999996,0.48858001481867097,12.8,7.0
5.6,0.66,0.0,1.1631508098056809,0.08342160813907239,3.0,11.0,0.99378,3.6849999999999996,0.48858001481867097,12.8,7.0
8.9,0.84,0.34,0.8754687373538999,0.04879016416943201,4.0,10.0,0.99554,3.12,0.3920420877760237,9.1,6.0
6.4,0.69,0.0,0.9745596399981308,0.053540766928029816,7.0,12.0,0.9922475000000001,3.47,0.4252677354043441,12.9,6.0
7.5,0.43,0.3,1.1631508098056809,0.06015392281974709,6.0,12.0,0.99495,3.44,0.5423242908253617,11.5,7.0
9.9,0.35,0.38,0.9162907318741551,0.05638033343610764,31.0,47.0,0.99676,3.26,0.598836501088704,10.6,7.0
9.1,0.29,0.33,1.1151415906193203,0.061095099359810875,13.0,27.0,0.99516,3.26,0.6097655716208943,11.7,7.0
6.8,0.36,0.32,1.0296194171811583,0.06485097231961631,4.0,8.0,0.9928,3.36,0.4382549309311553,12.8,7.0
8.2,0.43,0.29,0.9555114450274363,0.07788653865707122,27.0,45.0,0.99603,3.25,0.43178241642553783,10.3,5.0
6.8,0.36,0.32,1.0296194171811583,0.06485097231961631,4.0,8.0,0.9928,3.36,0.4382549309311553,12.8,7.0
9.1,0.29,0.33,1.1151415906193203,0.061095099359810875,13.0,27.0,0.99516,3.26,0.6097655716208943,11.7,7.0
9.1,0.3,0.34,1.0986122886681098,0.06203539091945264,12.0,25.0,0.99516,3.26,0.6097655716208943,11.7,7.0
8.9,0.35,0.4,1.5260563034950494,0.10436001532424277,12.0,24.0,0.99549,3.23,0.5306282510621704,12.0,7.0
9.6,0.5,0.36,1.33500106673234,0.1097508639591192,26.0,55.0,0.99722,3.18,0.5187937934151676,10.9,5.0
8.9,0.28,0.45,0.9932517730102833,0.06485097231961631,7.0,12.0,0.99354,3.25,0.4382549309311553,12.3,7.0
8.9,0.32,0.31,1.0986122886681098,0.08434114843375087,12.0,19.0,0.9957,3.17,0.4382549309311553,10.4,6.0
7.7,1.005,0.15,1.1314021114911006,0.09712671073072274,11.0,32.0,0.99604,3.23,0.3920420877760237,10.0,5.0
7.5,0.71,0.0,0.9555114450274363,0.0880108773227133,22.0,31.0,0.99635,3.38,0.4574248470388754,10.0,6.0
8.0,0.58,0.16,1.0986122886681098,0.11332868530700316,3.0,7.0,0.99454,3.22,0.4574248470388754,11.2,6.0
10.5,0.39,0.46,1.1631508098056809,0.07232066157962612,14.0,27.0,0.99598,3.06,0.6097655716208943,11.4,6.0
8.9,0.38,0.4,1.1631508098056809,0.0657877405380031,12.0,28.0,0.99486,3.27,0.5596157879354227,12.6,7.0
8.0,0.18,0.37,0.6418538861723948,0.04783732941416013,36.0,109.0,0.9922475000000001,2.925,0.36464311358790924,12.7,6.0
8.0,0.18,0.37,0.6418538861723948,0.04783732941416013,36.0,109.0,0.9922475000000001,2.925,0.36464311358790924,12.7,6.0
7.0,0.5,0.14,1.0296194171811583,0.07510747248680541,10.0,23.0,0.99636,3.53,0.4762341789963716,10.4,5.0
11.3,0.36,0.66,1.2237754316221157,0.11332868530700316,3.0,8.0,0.99642,3.2,0.4252677354043441,11.9,6.0
11.3,0.36,0.66,1.2237754316221157,0.11332868530700316,3.0,8.0,0.99642,3.2,0.4252677354043441,11.9,6.0
7.0,0.51,0.09,1.1314021114911006,0.06015392281974709,4.0,9.0,0.99584,3.35,0.43178241642553783,10.5,5.0
8.2,0.32,0.42,1.1939224684724346,0.09349034308733889,3.0,9.0,0.99506,3.27,0.4382549309311553,12.3,6.0
7.7,0.58,0.01,1.0296194171811583,0.08434114843375087,12.0,18.0,0.99568,3.32,0.44468582126144574,10.5,7.0
8.6,0.83,0.0,1.33500106673234,0.09075436326846414,17.0,43.0,0.99822,3.33,0.4700036292457355,10.4,6.0
7.9,0.31,0.32,1.0647107369924282,0.0639133257436528,14.0,36.0,0.99364,3.41,0.44468582126144574,12.6,6.0
6.4,0.795,0.0,1.1631508098056809,0.06297479916138844,28.0,52.0,0.99378,3.49,0.41871033485818504,11.6,5.0
7.2,0.34,0.21,1.252762968495368,0.07232066157962612,41.0,68.0,0.99586,3.37,0.43178241642553783,10.1,6.0
7.7,0.58,0.01,1.0296194171811583,0.08434114843375087,12.0,18.0,0.99568,3.32,0.44468582126144574,10.5,7.0
7.1,0.59,0.0,1.1314021114911006,0.08709470685093376,9.0,14.0,0.99488,3.42,0.4382549309311553,11.5,7.0
7.3,0.55,0.01,1.0296194171811583,0.08892620919440151,9.0,15.0,0.99514,3.35,0.4574248470388754,11.0,7.0
8.1,0.82,0.0,1.536867219599265,0.09075436326846414,5.0,14.0,0.99854,3.36,0.4252677354043441,9.6,5.0
7.5,0.57,0.08,1.2809338454620642,0.08525984395082342,14.0,27.0,0.99592,3.3,0.4637340162321401,10.4,6.0
8.9,0.745,0.18,1.252762968495368,0.07417939817425151,15.0,48.0,0.99739,3.2,0.3852624007906449,9.7,6.0
10.1,0.37,0.34,1.2237754316221157,0.08157998699242287,5.0,17.0,0.99683,3.17,0.5007752879124893,10.6,7.0
7.6,0.31,0.34,1.252762968495368,0.07881118042428978,26.0,35.0,0.99356,3.22,0.4637340162321401,12.5,7.0
7.3,0.91,0.1,1.0296194171811583,0.07138999608667294,20.0,56.0,0.99672,3.35,0.44468582126144574,9.2,5.0
8.7,0.41,0.41,1.536867219599265,0.07510747248680541,25.0,42.0,0.9953,3.24,0.5709795465857378,12.6,7.0
8.9,0.5,0.21,1.1631508098056809,0.08434114843375087,21.0,39.0,0.99692,3.33,0.6043159668533296,11.1,6.0
7.4,0.965,0.0,1.1631508098056809,0.08434114843375087,16.0,32.0,0.99756,3.58,0.5128236264286637,10.2,5.0
6.9,0.49,0.19,0.9932517730102833,0.0760346862759976,13.0,26.0,0.99547,3.38,0.49469624183610705,9.8,6.0
8.9,0.5,0.21,1.1631508098056809,0.08434114843375087,21.0,39.0,0.99692,3.33,0.6043159668533296,11.1,6.0
9.5,0.39,0.41,1.536867219599265,0.06672363204290818,18.0,39.0,0.99859,3.29,0.5933268452777344,10.9,7.0
6.4,0.39,0.33,1.4586150226995167,0.044973365642731154,12.0,53.0,0.99294,3.36,0.4824261492442927,12.2,6.0
6.9,0.44,0.0,0.8754687373538999,0.06765864847381481,32.0,38.0,0.99438,3.32,0.4574248470388754,11.4,6.0
7.6,0.78,0.0,0.9932517730102833,0.07325046173959267,33.0,45.0,0.99612,3.31,0.4824261492442927,10.7,6.0
7.1,0.43,0.17,1.0296194171811583,0.07881118042428978,27.0,51.0,0.99634,3.49,0.49469624183610705,10.4,5.0
9.3,0.49,0.36,0.9932517730102833,0.07788653865707122,3.0,14.0,0.99702,3.27,0.5766133643039938,10.9,6.0
9.3,0.5,0.36,1.0296194171811583,0.08065790301745447,6.0,17.0,0.99704,3.27,0.5709795465857378,10.8,6.0
7.1,0.43,0.17,1.0296194171811583,0.07881118042428978,27.0,51.0,0.99634,3.49,0.49469624183610705,10.4,5.0
8.5,0.46,0.59,0.8754687373538999,0.11332868530700316,16.0,45.0,0.99702,3.03,0.6931471805599453,9.2,5.0
5.6,0.605,0.05,1.2237754316221157,0.07045846364856141,19.0,25.0,0.99258,3.56,0.4382549309311553,12.9,5.0
8.3,0.33,0.42,1.1939224684724346,0.06765864847381481,9.0,20.0,0.99426,3.38,0.5709795465857378,12.7,7.0
8.2,0.64,0.27,1.0986122886681098,0.09075436326846414,5.0,77.0,0.99747,3.13,0.4824261492442927,9.1,6.0
8.2,0.64,0.27,1.0986122886681098,0.09075436326846414,5.0,77.0,0.99747,3.13,0.4824261492442927,9.1,6.0
8.9,0.48,0.53,1.536867219599265,0.09621885774054292,3.0,10.0,0.99586,3.21,0.4637340162321401,12.1,7.0
7.6,0.42,0.25,1.536867219599265,0.09893994785490356,28.0,90.0,0.99784,3.15,0.4510756193602167,9.1,5.0
9.9,0.53,0.57,1.2237754316221157,0.08892620919440151,30.0,52.0,0.9971,3.19,0.5653138090500605,11.6,7.0
8.9,0.48,0.53,1.536867219599265,0.09621885774054292,3.0,10.0,0.99586,3.21,0.4637340162321401,12.1,7.0
11.6,0.23,0.57,1.0296194171811583,0.07138999608667294,3.0,8.0,0.9981,3.14,0.5306282510621704,9.9,6.0
9.1,0.4,0.5,1.0296194171811583,0.06859279146561172,7.0,16.0,0.99462,3.21,0.5247285289349821,12.5,7.5
8.0,0.38,0.44,1.0647107369924282,0.09349034308733889,6.0,15.0,0.9956,3.3,0.49469624183610705,11.4,6.0
10.2,0.29,0.65,1.2237754316221157,0.07232066157962612,6.0,17.0,0.99565,3.22,0.48858001481867097,11.8,6.0
8.2,0.74,0.09,1.0986122886681098,0.06485097231961631,5.0,10.0,0.99418,3.28,0.4510756193602167,11.8,6.0
7.7,0.61,0.18,1.2237754316221157,0.07973496801885356,6.0,20.0,0.9963,3.29,0.4700036292457355,10.2,6.0
6.6,0.52,0.08,1.2237754316221157,0.06765864847381481,13.0,26.0,0.99358,3.4,0.5423242908253617,12.5,7.0
11.1,0.31,0.53,1.1631508098056809,0.058268908123975775,3.0,10.0,0.99572,3.02,0.6043159668533296,10.9,7.0
11.1,0.31,0.53,1.1631508098056809,0.058268908123975775,3.0,10.0,0.99572,3.02,0.6043159668533296,10.9,7.0
8.0,0.62,0.35,1.33500106673234,0.08250122151174369,28.0,52.0,0.997,3.31,0.4824261492442927,10.8,5.0
9.3,0.33,0.45,0.9162907318741551,0.055434706888100586,19.0,37.0,0.99498,3.18,0.636576829071551,11.1,7.0
7.5,0.77,0.2,1.536867219599265,0.09349034308733889,30.0,92.0,0.99892,3.2,0.4574248470388754,9.2,5.0
7.2,0.35,0.26,1.0296194171811583,0.07973496801885356,33.0,75.0,0.9968,3.4,0.4574248470388754,9.5,6.0
8.0,0.62,0.33,1.308332819650179,0.08434114843375087,16.0,37.0,0.9972,3.31,0.4574248470388754,10.7,6.0
7.5,0.77,0.2,1.536867219599265,0.09349034308733889,30.0,92.0,0.99892,3.2,0.4574248470388754,9.2,5.0
9.1,0.25,0.34,1.0986122886681098,0.06859279146561172,42.0,67.0,0.99769,3.44,0.6205764877251099,10.2,7.0
9.9,0.32,0.56,1.0986122886681098,0.07045846364856141,3.0,8.0,0.99534,3.15,0.5481214085096876,11.4,6.0
8.6,0.37,0.65,1.536867219599265,0.07696104113612832,3.0,8.0,0.99817,3.27,0.4574248470388754,11.0,5.0
8.6,0.37,0.65,1.536867219599265,0.07696104113612832,3.0,8.0,0.99817,3.27,0.4574248470388754,11.0,5.0
7.9,0.3,0.68,1.536867219599265,0.04879016416943201,37.5,122.0,0.99316,3.01,0.412109650826833,12.3,7.0
10.3,0.27,0.56,0.8754687373538999,0.045928931888399804,3.0,8.0,0.99471,3.16,0.412109650826833,11.8,6.0
7.9,0.3,0.68,1.536867219599265,0.04879016416943201,37.5,122.0,0.99316,3.01,0.412109650826833,12.3,7.0
7.2,0.38,0.3,1.0296194171811583,0.07045846364856141,31.0,70.0,0.99685,3.42,0.4637340162321401,9.5,6.0
8.7,0.42,0.45,1.2237754316221157,0.06952606264861023,32.0,59.0,0.99617,3.33,0.5709795465857378,12.0,6.0
